"Species","Sex","Carapace_Width","Shell_Condition","PCR_Result","Year","Latitude","Longitude","Depth","Bottom_Temp","Julian_Day","Location"
"Chionoecetes opilio",1,69,2,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,82,2,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,82,2,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,92,3,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,73,2,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,81,2,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,81,3,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,69,3,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,83,3,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,75,2,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,82,2,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,79,3,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,76,3,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,85,3,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,84,2,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,87,2,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,84,2,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,86,2,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",1,84,3,0,2014,57.49844,-169.9451,69,2.7,190,"PI"
"Chionoecetes opilio",2,47,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",2,45,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",2,50,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",2,48,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",1,48,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",2,48,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",2,48,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",1,50,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",2,49,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",1,50,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",2,50,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",1,50,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",2,42,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",2,44,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",1,57,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",1,49,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",1,51,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",1,54,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",1,59,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",1,53,2,0,2014,60.32028,-171.32978,66,-0.6,192,"SMI"
"Chionoecetes opilio",1,44,2,0,2014,60.33289,-172.03488,59,-0.5,192,"SMI"
"Chionoecetes opilio",1,49,2,0,2014,60.33289,-172.03488,59,-0.5,192,"SMI"
"Chionoecetes opilio",1,51,2,0,2014,60.33289,-172.03488,59,-0.5,192,"SMI"
"Chionoecetes opilio",1,41,2,0,2014,60.33289,-172.03488,59,-0.5,192,"SMI"
"Chionoecetes opilio",1,45,2,0,2014,60.33289,-172.03488,59,-0.5,192,"SMI"
"Chionoecetes opilio",1,59,2,0,2014,60.33289,-172.03488,59,-0.5,192,"SMI"
"Chionoecetes opilio",1,59,3,0,2014,60.33289,-172.03488,59,-0.5,192,"SMI"
"Chionoecetes opilio",2,50,2,0,2014,60.33289,-172.03488,59,-0.5,192,"SMI"
"Chionoecetes opilio",1,49,2,0,2014,60.33289,-172.03488,59,-0.5,192,"SMI"
"Chionoecetes opilio",1,57,2,0,2014,60.33289,-172.03488,59,-0.5,192,"SMI"
"Chionoecetes opilio",1,60,2,0,2014,60.33289,-172.03488,59,-0.5,192,"SMI"
"Chionoecetes opilio",1,35,2,0,2014,60.33289,-172.03488,59,-0.5,192,"SMI"
"Chionoecetes opilio",2,46,2,0,2014,60.33289,-172.03488,59,-0.5,192,"SMI"
"Chionoecetes opilio",2,47,2,0,2014,60.33289,-172.03488,59,-0.5,192,"SMI"
"Chionoecetes opilio",2,57,2,1,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",2,52,2,1,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,74,3,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,66,2,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,66,2,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,86,3,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",2,51,2,1,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",2,59,2,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,50,2,1,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,62,2,1,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,75,3,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,91,4,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,58,2,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,59,2,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,80,3,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",2,54,2,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,59,2,1,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,64,3,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,61,2,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",2,57,2,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,63,3,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,78,4,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",2,53,2,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",2,60,2,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,72,3,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",2,56,2,1,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",2,52,2,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,69,2,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",1,80,3,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",2,51,2,0,2014,59.82083,-172.28035,76,0.1,202,"SMI"
"Chionoecetes opilio",2,47,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",2,50,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",1,48,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",1,46,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",1,46,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",2,50,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",2,50,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",2,45,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",2,47,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",1,42,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",2,47,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",1,46,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",1,45,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",1,43,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",1,46,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",1,40,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",1,42,2,0,2014,60.64079,-171.40849,64,-1.1,204,"SMI"
"Chionoecetes opilio",1,79,3,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,78,2,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,90,2,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,88,3,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,87,3,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,89,2,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,81,3,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,90,2,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,65,2,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,76,2,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,78,3,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,85,2,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,90,2,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,77,2,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,89,2,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,87,2,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,75,3,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,74,3,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,87,2,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,82,2,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,87,3,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,83,2,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,79,3,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,74,3,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,80,3,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,86,2,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,84,3,0,2014,58.01612,-171.59226,97,3,193,"PI"
"Chionoecetes opilio",1,86,3,0,2014,57.69021,-171.52455,100,3.1,194,"PI"
"Chionoecetes opilio",1,88,3,0,2014,57.69021,-171.52455,100,3.1,194,"PI"
"Chionoecetes opilio",1,83,3,0,2014,57.69021,-171.52455,100,3.1,194,"PI"
"Chionoecetes opilio",1,81,3,0,2014,57.69021,-171.52455,100,3.1,194,"PI"
"Chionoecetes opilio",1,77,3,0,2014,57.69021,-171.52455,100,3.1,194,"PI"
"Chionoecetes opilio",1,81,3,0,2014,57.69021,-171.52455,100,3.1,194,"PI"
"Chionoecetes opilio",1,84,3,0,2014,57.69021,-171.52455,100,3.1,194,"PI"
"Chionoecetes opilio",1,70,3,0,2014,57.69021,-171.52455,100,3.1,194,"PI"
"Chionoecetes opilio",1,78,3,0,2014,57.69021,-171.52455,100,3.1,194,"PI"
"Chionoecetes opilio",1,89,3,0,2014,57.69021,-171.52455,100,3.1,194,"PI"
"Chionoecetes opilio",1,71,3,0,2014,57.69021,-171.52455,100,3.1,194,"PI"
"Chionoecetes opilio",1,79,3,0,2014,57.69021,-171.52455,100,3.1,194,"PI"
"Chionoecetes opilio",1,87,3,0,2014,57.69021,-171.52455,100,3.1,194,"PI"
"Chionoecetes opilio",1,89,3,0,2014,57.69021,-171.52455,100,3.1,194,"PI"
"Chionoecetes opilio",2,42,2,0,2014,59.97966,-172.53992,67,0.2,201,"SMI"
"Chionoecetes opilio",1,57,2,0,2014,59.97966,-172.53992,67,0.2,201,"SMI"
"Chionoecetes opilio",1,44,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",1,46,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",1,47,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",1,57,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",2,49,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",1,47,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",2,44,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",1,50,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",1,45,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",2,48,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",1,45,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",1,65,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",1,78,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",2,43,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",1,53,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",2,50,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",1,62,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",2,47,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",2,45,2,0,2014,60.67184,-172.14121,62,0.2,203,"SMI"
"Chionoecetes opilio",2,41,2,0,2014,60.96967,-171.50223,60,-1.1,204,"SMI"
"Chionoecetes opilio",2,49,2,0,2014,60.96967,-171.50223,60,-1.1,204,"SMI"
"Chionoecetes opilio",1,47,2,0,2014,60.96967,-171.50223,60,-1.1,204,"SMI"
"Chionoecetes opilio",2,46,2,1,2014,60.96967,-171.50223,60,-1.1,204,"SMI"
"Chionoecetes opilio",1,43,2,1,2014,60.96967,-171.50223,60,-1.1,204,"SMI"
"Chionoecetes opilio",2,50,2,1,2014,60.96967,-171.50223,60,-1.1,204,"SMI"
"Chionoecetes opilio",1,63,3,0,2014,60.96967,-171.50223,60,-1.1,204,"SMI"
"Chionoecetes opilio",2,50,2,1,2014,60.96967,-171.50223,60,-1.1,204,"SMI"
"Chionoecetes opilio",1,56,3,1,2014,60.96967,-171.50223,60,-1.1,204,"SMI"
"Chionoecetes opilio",1,59,2,1,2014,60.96967,-171.50223,60,-1.1,204,"SMI"
"Chionoecetes opilio",1,57,2,1,2014,60.96967,-171.50223,60,-1.1,204,"SMI"
"Chionoecetes opilio",2,44,2,0,2014,60.96967,-171.50223,60,-1.1,204,"SMI"
"Chionoecetes opilio",1,56,2,0,2014,60.96967,-171.50223,60,-1.1,204,"SMI"
"Chionoecetes opilio",1,60,3,0,2014,60.96967,-171.50223,60,-1.1,204,"SMI"
"Chionoecetes opilio",1,40,2,1,2014,60.96967,-171.50223,60,-1.1,204,"SMI"
"Chionoecetes opilio",1,42,2,0,2014,60.96967,-171.50223,60,-1.1,204,"SMI"
"Chionoecetes opilio",1,66,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",2,54,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,66,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,69,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,69,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,57,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,56,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,63,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,66,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,56,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,59,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,57,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,65,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",2,48,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,67,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,74,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,57,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,62,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,64,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,69,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,51,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,64,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,64,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,63,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,67,3,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,66,2,0,2014,60.01311,-171.97353,66,0,192,"SMI"
"Chionoecetes opilio",1,59,2,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",2,43,2,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",2,45,2,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",2,45,2,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",2,49,3,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",2,47,2,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",1,50,3,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",2,45,2,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",2,47,2,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",1,71,3,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",2,47,2,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",1,51,2,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",1,57,3,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",2,44,2,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",1,63,2,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",1,64,3,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",1,20,2,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",1,57,2,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",2,47,3,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",1,53,2,0,2014,61.33549,-174.96812,87,-0.5,205,"NS"
"Chionoecetes opilio",1,50,2,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",2,47,2,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",2,51,2,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",1,55,2,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",2,47,4,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",2,47,2,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",1,64,2,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",2,39,4,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",2,47,3,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",1,42,2,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",2,42,3,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",2,40,3,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",2,46,3,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",1,52,2,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",2,41,3,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",2,49,2,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",2,46,2,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",2,52,2,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",2,49,3,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",2,50,2,0,2014,61.32638,-175.61935,97,0.2,205,"NS"
"Chionoecetes opilio",2,50,2,0,2015,59.82878,-172.2748,75,-1.1,196,"SMI"
"Chionoecetes opilio",1,69,2,0,2015,59.96427,-171.94498,67,-0.7,196,"SMI"
"Chionoecetes opilio",1,41,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",1,43,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",1,53,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",1,49,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",1,52,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",1,47,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",2,44,2,0,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",2,43,2,1,2015,60.65415,-171.43029,63,-1.3,197,"SMI"
"Chionoecetes opilio",2,42,2,0,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",2,42,2,0,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",2,45,2,0,2015,60.98241,-171.42441,60,-1,198,"SMI"
"Chionoecetes opilio",1,63,2,0,2015,60.32379,-170.60088,61,-1,186,"SMI"
"Chionoecetes opilio",2,45,2,0,2015,60.32379,-170.60088,61,-1,186,"SMI"
"Chionoecetes opilio",1,55,2,0,2015,60.32379,-170.60088,61,-1,186,"SMI"
"Chionoecetes opilio",1,40,2,0,2015,60.32379,-170.60088,61,-1,186,"SMI"
"Chionoecetes opilio",1,76,2,0,2015,60.32379,-170.60088,61,-1,186,"SMI"
"Chionoecetes opilio",1,72,2,0,2015,60.32379,-170.60088,61,-1,186,"SMI"
"Chionoecetes opilio",1,70,2,0,2015,60.32379,-170.60088,61,-1,186,"SMI"
"Chionoecetes opilio",1,76,2,0,2015,60.32379,-170.60088,61,-1,186,"SMI"
"Chionoecetes opilio",1,73,2,0,2015,60.32379,-170.60088,61,-1,186,"SMI"
"Chionoecetes opilio",1,64,2,0,2015,60.32379,-170.60088,61,-1,186,"SMI"
"Chionoecetes opilio",1,60,2,0,2015,60.32379,-170.60088,61,-1,186,"SMI"
"Chionoecetes opilio",1,73,2,0,2015,60.32379,-170.60088,61,-1,186,"SMI"
"Chionoecetes opilio",1,66,2,0,2015,60.32379,-170.60088,61,-1,186,"SMI"
"Chionoecetes opilio",1,77,2,0,2015,60.32379,-170.60088,61,-1,186,"SMI"
"Chionoecetes opilio",1,81,2,0,2015,60.32379,-170.60088,61,-1,186,"SMI"
"Chionoecetes opilio",1,78,2,0,2015,60.32379,-170.60088,61,-1,186,"SMI"
"Chionoecetes opilio",1,78,4,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,89,2,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,84,3,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,69,2,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,77,3,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,85,2,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,87,3,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,75,2,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,72,2,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",2,57,2,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,76,3,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,82,3,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",2,44,2,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,73,3,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,62,2,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,72,2,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,54,2,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,63,2,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,59,2,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
"Chionoecetes opilio",1,66,2,0,2015,58.33854,-170.96793,83,1.2,188,"PI"
